ExtractDate,FHRSID,name,rating,price,type,BusinessTypeID,addressLine2,addressLine3,postcode,ratingDate,lon,lat,keywordData,Takeaway
14/02/2014,15688,Costa,2,2,Restaurant/Cafe/Canteen,1,74 Kilmarnock Road,Glasgow,G41 3NN,08/06/2010,-4.284016,55.828484, meat curry tapas fastfood,T
14/02/2014,36377,Costa,1,1,Restaurant/Cafe/Canteen,1,1300 Duke Street,Glasgow, pub kids inexpensive,02/08/2011,-4.227174,55.858585, pub kids inexpensive,T
14/02/2014,507931,Costa,1,1,Restaurant/Cafe/Canteen,1,Leggatston Road,Glasgow, diner family lunch,06/02/2013, diner family lunch,, diner family lunch,RT
14/02/2014,433054,Costa,3,3,Restaurant/Cafe/Canteen,1,67 St Vincent Street,Glasgow,G1 2PS,07/11/2013,-4.255774,55.8611, kids milkshakes world,T
14/02/2014,585876,Costa,4,2,Restaurant/Cafe/Canteen,1,715 Provan Walk,Glasgow,G34 9DY,16/08/2013,-4.138074,55.871218, kids deli traditional unique,R
14/02/2014,128356,Costa Coffee,3,2,Restaurant/Cafe/Canteen,1,207 Sauchiehall Street,Glasgow,G2 3EX,20/01/2011,-4.26132,55.864961, light healthy lunch light family chicken,RT
14/02/2014,18744,Costa Coffee,2,3,Restaurant/Cafe/Canteen,1,50 Bothwell Street,Glasgow,G2 6HR,01/08/2012,-4.260909,55.861464, fastfood fastfood lunch,RT
14/02/2014,127763,Costa Coffee,4,2,Restaurant/Cafe/Canteen,1,10 Royal Exchange Square,Glasgow,G1 3AB,24/05/2012,-4.252561,55.86052, chicken trendy buffet buffet,T
14/02/2014,102347,Costa Coffee,1,2,Restaurant/Cafe/Canteen,1,38 George Square,Glasgow,G1 2AF,08/02/2011,-4.251204,55.862487, lunch buffet spicy contemporary milkshakes curry oysters sushi,T
14/02/2014,23106,Costa Coffee,3,1,Restaurant/Cafe/Canteen,1,763 Barrhead Road,Glasgow,G53 6AG,08/07/2010,-4.342073,55.822898, sushi donuts pub tapas cafe buffet milkshakes chicken,T
14/02/2014,78068,Costa Coffee,2,3,Restaurant/Cafe/Canteen,1,220 Buchanan Street,Glasgow,G1 2GF,09/09/2010,-4.25248,55.862985, meat tea oysters,R
14/02/2014,104183,Costa Coffee,5,1,Restaurant/Cafe/Canteen,1,79 Gordon Street,Glasgow,G1 3SQ,10/02/2010,-4.258211,55.859302, diner lunch kids modern deli unique fastfood,R
14/02/2014,128352,Costa In Waterstones,2,2,Restaurant/Cafe/Canteen,1,153 Sauchiehall Street,Glasgow,G2 3EW,01/02/2011,-4.258115,55.864535, curry kids  cafe kids gourmet,RT
14/02/2014,14732,Costco Cafe,5,3,Restaurant/Cafe/Canteen,1,15 Cobden Road,Glasgow,G21 1YX,21/11/2012,-4.228446,55.875304, gourmet modern lunch pizza cocktails sushi trendy cafe,RT
14/02/2014,129369,Courtyard Cafe (Resource Centre),4,3,Restaurant/Cafe/Canteen,1,192 Southbrae Drive,Glasgow,G13 1TX,29/10/2008,-4.346984,55.884514, diner family curry  fish meat inexpensive diner cafe,T
14/02/2014,65395,Cowglen Golf Club,3,2,Restaurant/Cafe/Canteen,1,301 Barrhead Road,Glasgow,G43 1AU,19/03/2010,-4.319451,55.822096, coffee bar cool fastfood light spicy contemporary oysters,RT
14/02/2014,31288,Crabshakk,3,2,Restaurant/Cafe/Canteen,1,1114 Argyle Street,Glasgow,G3 8TD,08/01/2013,-4.284857,55.865138, healthy bar seafood chicken,T
14/02/2014,31347,Cranachan,5,3,Restaurant/Cafe/Canteen,1,48 Buchanan Street,Glasgow,G1 3JN,25/06/2012,-4.253456,55.859156, tapas cocktails tea sushi light,R
14/02/2014,581104,Cranberrys (Glasgow) Ltd,2,1,Restaurant/Cafe/Canteen,1,30 Wilson Street,Glasgow,G1 1SS,14/08/2013,-4.24667,55.858687, sushi buffet milkshakes pub  milkshakes cool pastries,RT
14/02/2014,34020,Crazy Wok,5,3,Restaurant/Cafe/Canteen,1,173 Dumbarton Road,Glasgow,G11 6AA,28/10/2013,-4.301502,55.870669, family modern oysters spicy buffet,R
14/02/2014,101478,Criterion Cafe,3,2,Restaurant/Cafe/Canteen,1,46 Gallowgate,Glasgow,G1 5AB,27/02/2013,-4.242888,55.856284, modern donuts light pastries cafe,T
14/02/2014,594162,Crolla's Gelateria,2,1,Restaurant/Cafe/Canteen,1,221 Byres Road,Glasgow,G12 8UD,08/01/2014,-4.294404,55.87499, light sushi trendy donuts healthy donuts unique light,T
14/02/2014,91381,Crookston Bowling Club,5,3,Restaurant/Cafe/Canteen,1,760 Crookston Road,Glasgow,G53 7TT,28/04/2009,-4.364017,55.829057, world world chicken buffet cocktails meat,R
14/02/2014,120132,Cross Enterprise,4,2,Restaurant/Cafe/Canteen,1,11 Minerva Way,Glasgow,G3 8AU,28/05/2012,-4.283855,55.863044, milkshakes deli  fastfood cafe curry spicy meat,T
14/02/2014,444495,Crown Carvery,4,1,Restaurant/Cafe/Canteen,1,7 Allerdyce Court,Glasgow, tea healthy milkshakes gourmet traditional cafe traditional kids,30/08/2012,-4.376204,55.902954, tea healthy milkshakes gourmet traditional cafe traditional kids,T
14/02/2014,95684,Cullis Diner,2,2,Restaurant/Cafe/Canteen,1,202 Dumbarton Road,Glasgow,G11 6UN,01/12/2013,-4.301203,55.871016, family coffee cool spicy pizza light pizza cafe,T
14/02/2014,35565,Cup,3,2,Restaurant/Cafe/Canteen,1,311 Byres Road,Glasgow,G12 8UQ,16/06/2010,-4.292599,55.876641, lunch pastries inexpensive milkshakes lunch family coffee pastries,T
14/02/2014,406809,Cup Tea Lounge,2,1,Restaurant/Cafe/Canteen,1,71 Renfield Street,Glasgow,G2 1LP,20/09/2013,-4.256413,55.86329, trendy  milkshakes unique inexpensive unique light,T
14/02/2014,48154,Cupcake Workshop,2,1,Restaurant/Cafe/Canteen,1,39 Marywood Square,Glasgow,G41 2BN,24/03/2011,-4.275974,55.835688, unique trendy cocktails kids inexpensive lunch contemporary,T
14/02/2014,15176,Curry Karaoke Club,5,2,Restaurant/Cafe/Canteen,1,100 Stobcross Road,Glasgow,G3 8QQ,27/04/2013,-4.296235,55.861861, bar curry world,T
14/02/2014,49156,Cushion and Cake,4,3,Restaurant/Cafe/Canteen,1,35 Old Dumbarton Road,Glasgow,G3 8RD,19/11/2013,-4.291944,55.866884, family meat bar lunch light,RT
14/02/2014,406782,Da Vinci's,4,1,Restaurant/Cafe/Canteen,1,50 Queen Street,Glasgow,G1 3DS,26/10/2012,-4.251673,55.859261, fastfood trendy bar sophisticated pub tapas,T
14/02/2014,111955,Daisy Cafe,4,3,Restaurant/Cafe/Canteen,1,431 Keppochhill Road,Glasgow,G21 1HT,12/06/2013,-4.246321,55.876452, seafood unique trendy pub light contemporary pub cafe,T
14/02/2014,19482,Dakhin,3,2,Restaurant/Cafe/Canteen,1,89 Candleriggs,Glasgow,G1 1NP,16/05/2012,-4.2458,55.858838, pub sophisticated oysters deli cafe world world,T
14/02/2014,78064,D'Arcy's,4,2,Restaurant/Cafe/Canteen,1,48 Buchanan Street,Glasgow,G1 3JN,16/08/2011,-4.253456,55.859156, unique  sushi bar,T
14/02/2014,103069,Darnley Bowling Club,2,3,Restaurant/Cafe/Canteen,1,120 Glen Moriston Road,Glasgow,G53 7HT,02/02/2009,-4.339755,55.807951, tapas diner contemporary milkshakes oysters donuts diner deli,RT
14/02/2014,95639,Daughters Cafe,1,3,Restaurant/Cafe/Canteen,1,1300 Duke Street,Glasgow,G31 4EB,05/12/2011,-4.199841,55.853449, inexpensive tea curry cafe,T
14/02/2014,23188,David Lloyd Glasgow West End,2,3,Restaurant/Cafe/Canteen,1,238 Netherton Road,Glasgow,G13 1BJ,18/02/2010,-4.325916,55.897209, oysters pub fish unique tea bar meat,T
14/02/2014,53569,Debenhams Retail Plc (The Restaurant) 5th Floor,5,2,Restaurant/Cafe/Canteen,1,65 Argyle Street,Glasgow,G2 8AH,10/09/2013,-4.250499,55.857476, pastries buffet buffet curry tapas inexpensive,T
14/02/2014,35136,Deborah Stein,1,1,Restaurant/Cafe/Canteen,1,5 Coopers Well Street,Glasgow,G11 6QE,13/04/2010,-4.300277,55.869955, milkshakes fastfood contemporary contemporary meat,RT
14/02/2014,31120,Deco,4,2,Restaurant/Cafe/Canteen,1,8 Elliot Place,Glasgow,  cool meat modern gourmet kids,16/08/2013,-4.27924274,55.86093689,  cool meat modern gourmet kids,RT
14/02/2014,15644,Deco Coffee Shop,2,1,Restaurant/Cafe/Canteen,1,1053 Great Western Road,Glasgow,G12 0YN,19/02/2010,-4.312872,55.88365, fastfood sushi fastfood cafe,R
14/02/2014,123474,Deejay's Snooker Club,3,3,Restaurant/Cafe/Canteen,1,21 Nithsdale Street,Glasgow,G41 2PZ,14/06/2010,-4.270959,55.837048, seafood cafe donuts deli cafe,R
14/02/2014,568573,Deli Bakery,1,3,Restaurant/Cafe/Canteen,1,Congress Road,Glasgow,G3 8YW,09/07/2013,-4.288154,55.86087, diner meat healthy seafood,T
14/02/2014,315962,Deli Bean Machine,4,3,Restaurant/Cafe/Canteen,1,348 Byres Road,Glasgow,G12 8AP,04/04/2012,-4.291748,55.876576, meat tea milkshakes deli spicy unique pastries,RT
14/02/2014,315960,Deli Bean Machine,4,2,Restaurant/Cafe/Canteen,1,180 Crown Street,Glasgow,G5 9XD,04/04/2012,-4.25077,55.849184, trendy chicken tapas traditional pastries lunch coffee contemporary,R
14/02/2014,534358,Deli Venezia Ltd,3,2,Restaurant/Cafe/Canteen,1,31 Gibson Street,Glasgow,G12 8NU,19/08/2013,-4.282448,55.8723, oysters sushi light fish  sophisticated light fish,R
14/02/2014,618970,Delices,4,1,Restaurant/Cafe/Canteen,1,150 Battlefield Road,Glasgow,G42 9JT,09/12/2013,-4.265146,55.826083, coffee tapas diner milkshakes,T
14/02/2014,49159,Delightfully Delicious,2,2,Restaurant/Cafe/Canteen,1,80 Monreith Road,Glasgow,G43 2PE,09/11/2011,-4.27554,55.818413, fish deli traditional,T
14/02/2014,30990,Dell Cafe,2,2,Restaurant/Cafe/Canteen,1,368 Alexandra Parade,Glasgow,G31 3AU,12/09/2013,-4.223281,55.864091, buffet family pastries deli family meat curry inexpensive cafe,T
14/02/2014,126981,Dental Hospital/Full O Beans Cafe,3,2,Restaurant/Cafe/Canteen,1,378 Sauchiehall Street,Glasgow,G2 3JD,24/02/2012,-4.26621,55.86604, cafe unique healthy modern cafe,T
14/02/2014,116806,Dewar's Cafe,3,3,Restaurant/Cafe/Canteen,1,1700 London Road,Glasgow,G32 8XR,02/09/2013,-4.189046,55.841913, coffee cocktails sophisticated meat meat chicken cafe,RT
14/02/2014,127764,Di Maggio's,2,1,Restaurant/Cafe/Canteen,1,21 Royal Exchange Square,Glasgow,G1 3AJ,24/10/2013,-4.252971,55.859875, chicken unique fish kids pub,T
14/02/2014,511175,Di Maggios Pizzeria,3,2,Restaurant/Cafe/Canteen,1,1040 Pollokshaws Road,Glasgow,G41 3EB,19/02/2013,-4.279512,55.831471, coffee trendy diner bar diner,T
14/02/2014,127894,Di Maggio's Pizzeria,2,3,Restaurant/Cafe/Canteen,1,61 Ruthven Lane,Glasgow,G12 9BG,27/10/2013,-4.295154,55.875506, lunch  pastries diner buffet tapas,RT
14/02/2014,360875,Di Maggio's Pronto,4,3,Restaurant/Cafe/Canteen,1,163 West Nile Street,Glasgow,G1 2RL,14/05/2012,-4.254227,55.86528, trendy contemporary donuts lunch oysters,R
14/02/2014,73463,Dial House  (Not Reg),2,1,Restaurant/Cafe/Canteen,1,215 Bothwell Street,Glasgow,G2 7EZ,09/08/2011,-4.266307,55.861679, seafood chicken lunch bar kids coffee pastries,RT
14/02/2014,120359,Diamond Dolls Cabaret Club,5,3,Restaurant/Cafe/Canteen,1,39 Mitchell Street,Glasgow,G1 3LN,07/10/2010,-4.256295,55.859338, healthy spicy coffee world cafe,T
14/02/2014,133365,Digs Coffee House,4,3,Restaurant/Cafe/Canteen,1,130 West Regent Street,Glasgow,G2 2RQ,20/10/2009,-4.259858,55.86373, diner sushi modern coffee bar,T
14/02/2014,48692,Dilhani's Home Kitchen,2,1,Restaurant/Cafe/Canteen,1,30 Kingsway Court,Glasgow,G14 9TJ,27/01/2014,-4.35871,55.883804, spicy lunch kids traditional kids buffet,T
14/02/2014,193939,Din Dins,5,3,Restaurant/Cafe/Canteen,1,150 Balmore Road,Glasgow,G22 6LJ,24/01/2012,-4.257303,55.887441, milkshakes diner trendy lunch spicy,RT
14/02/2014,32907,Dining In At Mother India,3,3,Restaurant/Cafe/Canteen,1,1345 Argyle Street,Glasgow, spicy light light inexpensive,19/02/2013,-4.29043502,55.86698055, spicy light light inexpensive,RT
14/02/2014,128340,Dino's,3,1,Restaurant/Cafe/Canteen,1,35 Sauchiehall Street,Glasgow,G2 3AT,15/11/2013,-4.25482,55.864209, fastfood modern cocktails modern inexpensive traditional cool light,RT
14/02/2014,30874,D'Nisi,2,2,Restaurant/Cafe/Canteen,1,265 Kilmarnock Road,Glasgow,G41 3JF,06/08/2013,-4.285134,55.826315, unique pizza chicken cocktails donuts oysters family tea,RT
14/02/2014,72756,Dobbies Garden Centre,3,2,Restaurant/Cafe/Canteen,1,846 Boclair Road,Glasgow,G62 6EP,01/07/2010,-4.286158,55.926417, cool chicken ,T
14/02/2014,31339,Dominos Pizza,1,1,Restaurant/Cafe/Canteen,1,11 Main Street,Glasgow,G69 6SG,30/06/2011,-4.113654,55.850395, milkshakes pub donuts unique cafe world lunch gourmet,R
14/02/2014,568567,Dougie's Kitchen,5,1,Restaurant/Cafe/Canteen,1,514 Tollcross Road,Glasgow,G31 4XX,13/01/2014,-4.186874,55.847317, trendy seafood light,T
14/02/2014,18390,Dowanvale Cafe,1,1,Restaurant/Cafe/Canteen,1,35 Dowanhill Street,Glasgow,G11 5QR,01/03/2010,-4.300744,55.871636, cocktails sushi trendy traditional cafe,RT
14/02/2014,108522,Dragon I,2,1,Restaurant/Cafe/Canteen,1,311 Hope Street,Glasgow,G2 3PT,13/12/2011,-4.256986,55.866281, modern world spicy meat sushi coffee fish sushi,T
14/02/2014,94723,Drake Cafe,3,3,Restaurant/Cafe/Canteen,1,6 Drakemire Drive,Glasgow,G44 5EL,11/10/2011,-4.245516,55.810167, cocktails coffee curry lunch milkshakes oysters cafe,T
14/02/2014,36304,Dream Cakes,2,2,Restaurant/Cafe/Canteen,1,16 Kingsbarns Drive,Glasgow,G44 4SN,21/02/2011,-4.253857,55.822758, curry inexpensive oysters,T
14/02/2014,607009,Drizzle Cafe/Deli,4,2,Restaurant/Cafe/Canteen,1,49 Sinclair Drive,Glasgow,G42 9PR,06/11/2013,-4.266867,55.826564, trendy cafe buffet oysters sushi sushi coffee curry cafe,RT
14/02/2014,594118,Drumchapel St Mark's Church,3,3,Restaurant/Cafe/Canteen,1,283 Kinfauns Drive,Glasgow,G15 7BD,09/10/2013,-4.37085,55.917149, traditional trendy sushi,R
14/02/2014,95246,Drumoyne Square Bowling Club,2,2,Restaurant/Cafe/Canteen,1,9 Drumoyne Square,Glasgow,G51 4BG,09/08/2010,-4.330553,55.856362, coffee tapas bar fish,R
14/02/2014,10349,Dunard Estates Limited,3,3,Restaurant/Cafe/Canteen,1,31 Stockwell Street,Glasgow,G1 4RZ,07/09/2012,-4.249198,55.856816, coffee inexpensive light inexpensive bar sushi cool modern,R
14/02/2014,35717,East End Diner,5,3,Restaurant/Cafe/Canteen,1,12 Millerston Street,Glasgow,G31 1QE,13/01/2014,-4.214037,55.858083, tea pastries world unique lunch inexpensive buffet donuts,T
14/02/2014,31024,Easterhouse Health Centre (Staff Canteen),3,2,Restaurant/Cafe/Canteen,1,9 Auchinlea Road,Glasgow,G34 9HQ,24/04/2009,-4.125976,55.868912, pastries sushi contemporary milkshakes sushi kids trendy,RT
14/02/2014,36428,Eastern Treats,1,2,Restaurant/Cafe/Canteen,1,220 Buchanan Street,Glasgow, chicken spicy bar tea lunch,18/06/2012, chicken spicy bar tea lunch,, chicken spicy bar tea lunch,T
14/02/2014,624650,Eastgate Bean Machine,1,2,Restaurant/Cafe/Canteen,1,727 London Road,Glasgow,G40 3AQ,18/11/2013,-4.220985,55.849357, chicken modern cocktails light chicken gourmet,T
14/02/2014,26591,Easy Way Tea Shop,5,1,Restaurant/Cafe/Canteen,1,140 Sauchiehall Street,Glasgow,G2 3DH,14/05/2010,-4.258023,55.865157, light spicy spicy deli chicken inexpensive,RT
14/02/2014,495613,Eat,2,1,Restaurant/Cafe/Canteen,1,31 Gordon Street,Glasgow, inexpensive coffee curry,05/09/2013, inexpensive coffee curry,, inexpensive coffee curry,R
14/02/2014,49116,Eat Cafe,3,1,Restaurant/Cafe/Canteen,1,69 Kilmarnock Road,Glasgow,G41 3YR,10/04/2012,-4.282917,55.828531, seafood tapas curry buffet pub cafe,R
14/02/2014,48822,Eats And Treats,2,3,Restaurant/Cafe/Canteen,1,10 Boyd Street,Glasgow,G42 8AW,09/01/2014,-4.255423,55.83409, gourmet light cafe,R
14/02/2014,545756,Eats By Heavenly Treats,3,1,Restaurant/Cafe/Canteen,1,1171 Pollokshaws Road,Glasgow,G41 3NG,24/04/2013,-4.282646,55.829903, pastries gourmet family milkshakes world,T
14/02/2014,548284,Ecco 808 II Caffe,3,2,Restaurant/Cafe/Canteen,1,808 Crow Road,Glasgow,G13 1LY,02/07/2013,-4.324758,55.889609, chicken fish bar,T
14/02/2014,96465,Edrington Group Plc,4,1,Restaurant/Cafe/Canteen,1,2500 Great Western Road,Glasgow,G15 6RW,28/06/2012,-4.371165,55.907364, inexpensive meat pub pub inexpensive,RT
14/02/2014,35938,Elia,1,2,Restaurant/Cafe/Canteen,1,24 George Square,Glasgow,G2 1EG,17/09/2013,-4.251756,55.861524, spicy cafe sophisticated sushi world cool seafood,T
14/02/2014,360790,Elior UK,3,1,Restaurant/Cafe/Canteen,1,33 Beardmore Way,Glasgow,G31 4BG,01/05/2012,-4.209588,55.856276, light oysters buffet curry sophisticated gourmet,T
14/02/2014,618968,Emilia Cafe,3,2,Restaurant/Cafe/Canteen,1,86 Elderslie Street,Glasgow,G3 7AL,09/12/2013,-4.275325,55.86393, fastfood inexpensive diner pub healthy curry  cafe,RT
14/02/2014,26513,Enjoy Cafe,3,2,Restaurant/Cafe/Canteen,1,393 Great Western Road,Glasgow,G4 9HY,03/06/2011,-4.277598,55.873819, light modern trendy diner fastfood cafe,T
14/02/2014,48345,Epicures,2,3,Restaurant/Cafe/Canteen,1,159 Hyndland Road,Glasgow,G12 9JA,22/04/2013,-4.305944,55.876832,  family pastries oysters  gourmet trendy,T
14/02/2014,86012,Esca - E2,4,2,Restaurant/Cafe/Canteen,1,27 Chisholm Street,Glasgow,G1 5HA,28/08/2013,-4.245203,55.85653, cocktails tapas spicy modern modern pizza gourmet unique,T
14/02/2014,27029,Esquires Coffee House,2,2,Restaurant/Cafe/Canteen,1,115 Hope Street,Glasgow,G2 6LL,24/04/2012,-4.259448,55.86079, cocktails pub cocktails contemporary tea fastfood cocktails,T
14/02/2014,79978,Esure,3,2,Restaurant/Cafe/Canteen,1,19 Cadogan Street,Glasgow,G2 6QQ,14/09/2010,-4.261887,55.859594, milkshakes curry bar fastfood,T
14/02/2014,448773,Euphorium,3,2,Restaurant/Cafe/Canteen,1,23 Byres Road,Glasgow,G11 5RD,07/08/2013,-4.299312,55.870926, world oysters modern,R
14/02/2014,33495,Eurest,4,3,Restaurant/Cafe/Canteen,1,110 St Vincent Street,Glasgow,G2 5ER,08/04/2010,-4.257098,55.861875, oysters buffet bar milkshakes,T
14/02/2014,31198,Eurest (British Telecom),2,2,Restaurant/Cafe/Canteen,1,15 York Street,Glasgow,G2 8LA,23/08/2013,-4.263456,55.857436, lunch cafe spicy traditional,RT
14/02/2014,107296,Eurest (DSS Staff Canteen),2,1,Restaurant/Cafe/Canteen,1,21 Herschell Street,Glasgow,G13 1HT,19/03/2009,-4.322031,55.890281, donuts gourmet cafe fish donuts,T
14/02/2014,120082,Eurest (DWP Northgate House),3,2,Restaurant/Cafe/Canteen,1,96 Milton Street,Glasgow, inexpensive seafood healthy,28/06/2013,-4.25340804,55.86816853, inexpensive seafood healthy,T
14/02/2014,15488,Eurest (Tesco Shettleton),2,2,Restaurant/Cafe/Canteen,1,601 Old Shettleston Road,Glasgow,G32 7JG,21/02/2011,-4.164056,55.852951, inexpensive kids cafe buffet cool ,RT
14/02/2014,480291,Eurest (Tesco),2,3,Restaurant/Cafe/Canteen,1,751 Barrhead Road,Glasgow,G53 6AG,09/01/2008,-4.342073,55.822898, fastfood sushi family meat oysters deli,T
14/02/2014,87622,Eurest (Victoria Biscuits),1,2,Restaurant/Cafe/Canteen,1,35 Clydeford Drive,Glasgow,G32 8YW,17/02/2011,-4.18749,55.84434, seafood cool fastfood lunch,T
14/02/2014,25448,Eurest Restaurant And Staff Canteen,2,1,Restaurant/Cafe/Canteen,1,500 Helen Street,Glasgow,G51 3HR,30/06/2011,-4.32041,55.852671, light gourmet fastfood  cafe buffet,T
14/02/2014,129430,Eurest Services,2,2,Restaurant/Cafe/Canteen,1,42 Spean Street,Glasgow,G44 4DB,28/06/2010,-4.262681,55.819379, world spicy milkshakes coffee lunch seafood sushi,RT
14/02/2014,221698,Evans Halshaw,4,2,Restaurant/Cafe/Canteen,1,694 Cumbernauld Road,Glasgow,G33 2ES,29/02/2012,-4.198938,55.862632, pub lunch world family donuts healthy,R
14/02/2014,131929,Excelsior Catering (Parkhead Bus Depot),4,1,Restaurant/Cafe/Canteen,1,252 Tollcross Road,Glasgow,G31 4UZ,17/10/2013,-4.193397,55.849681, trendy tea coffee,RT
14/02/2014,371810,Fairfield Bowling Club,3,3,Restaurant/Cafe/Canteen,1,85 Shieldhall Road,Glasgow,G51 4XA,21/05/2012,-4.328841,55.854723, cafe  trendy kids,T
14/02/2014,91521,Fairfield Working Mens Club,2,2,Restaurant/Cafe/Canteen,1,211 Crossloan Road,Glasgow,G51 3QD,27/10/2009,-4.323831,55.860192, unique pizza contemporary sushi,T
14/02/2014,188099,Fanellis,3,2,Restaurant/Cafe/Canteen,1,71 Albion Street,Glasgow,G1 1NY,09/01/2014,-4.243579,55.858573, chicken cool cocktails unique trendy spicy pastries,T
14/02/2014,53586,Fanny Trollops,1,1,Restaurant/Cafe/Canteen,1,1066 Argyle Street,Glasgow,G3 8LY,11/07/2013,-4.283491,55.864741, contemporary sushi pub ,T
14/02/2014,128884,Favourite Cafe,1,2,Restaurant/Cafe/Canteen,1,1078 Shettleston Road,Glasgow,G32 7PW,17/09/2013,-4.169985,55.851544, tea world world sushi kids cafe cafe,RT
14/02/2014,188120,Fazzi,2,2,Restaurant/Cafe/Canteen,1,65 Cambridge Street,Glasgow,G3 6QX,20/12/2011,-4.260107,55.866359, traditional gourmet family modern cafe,R
14/02/2014,511154,Felix And Oscar,2,2,Restaurant/Cafe/Canteen,1,459 Great Western Road,Glasgow,G12 8HH,17/07/2013,-4.280988,55.874934, donuts unique unique,R
14/02/2014,17960,Fifi And Ally,3,2,Restaurant/Cafe/Canteen,1,48 Buchanan Street,Glasgow,G1 3JN,10/07/2012,-4.253456,55.859156, pizza buffet kids tea lunch cocktails contemporary,T
14/02/2014,360828,Finnieston,3,3,Restaurant/Cafe/Canteen,1,1125 Argyle Street,Glasgow,G3 8ND,12/11/2013,-4.283834,55.86433, buffet  unique modern,R
14/02/2014,10813,Fire Station (Central Command Headquarters),2,2,Restaurant/Cafe/Canteen,1,91 Port Dundas Road,Glasgow,G4 0ES,19/11/2012,-4.255474,55.868592, inexpensive oysters bar lunch milkshakes,T
14/02/2014,132663,First Bus/Excelsior Catering,4,3,Restaurant/Cafe/Canteen,1,197 Victoria Road,Glasgow,G42 7AD,14/06/2012,-4.261965,55.84169, lunch inexpensive coffee sushi pub,T
14/02/2014,89442,Fit Food Bistro,1,2,Restaurant/Cafe/Canteen,1,50 Couper Street,Glasgow,G4 0EA,28/08/2013,-4.241922,55.868642, sushi bar world,T
14/02/2014,49191,Flavour Glasgow,2,3,Restaurant/Cafe/Canteen,1,11 Kennedy Path,Glasgow,G4 0PP,09/12/2013,-4.243187,55.866462, inexpensive fish meat cool modern lunch cool kids,T
14/02/2014,56020,Flourish House,4,3,Restaurant/Cafe/Canteen,1,25 Ashley Street,Glasgow,G3 6DR,13/11/2009,-4.272957,55.869357, kids sushi inexpensive traditional fastfood inexpensive seafood,T
14/02/2014,534343,Food Fillas,3,2,Restaurant/Cafe/Canteen,1,243 Ingram Street,Glasgow,G1 1DA,10/12/2013,-4.250967,55.859768, seafood oysters  seafood light cool light cool,R
14/02/2014,34349,Food To Go/Food For Thought,2,2,Restaurant/Cafe/Canteen,1,65 Hillhead Street,Glasgow,G12 8QF,23/08/2011,-4.288254,55.873172, donuts  pastries trendy inexpensive,T
14/02/2014,31156,Forbidden,4,3,Restaurant/Cafe/Canteen,1,96 Maxwell Street,Glasgow,G1 4AU,26/11/2011,-4.255036,55.85635, curry pastries traditional coffee world,RT
14/02/2014,100639,Forfar Avenue Care Home,4,2,Restaurant/Cafe/Canteen,1,60 Forfar Avenue,Glasgow,G52 3JF,09/04/2013,-4.353857,55.843785, light healthy sophisticated,R
14/02/2014,48966,Forge Market Cafe,5,3,Restaurant/Cafe/Canteen,1,1201 Duke Street,Glasgow,  inexpensive oysters pub cool contemporary cafe,10/11/2013,  inexpensive oysters pub cool contemporary cafe,,  inexpensive oysters pub cool contemporary cafe,T
14/02/2014,507925,Forget Me Not Cafe,1,3,Restaurant/Cafe/Canteen,1,Millbrix Avenue,Glasgow, seafood sophisticated traditional tapas cafe,02/07/2013, seafood sophisticated traditional tapas cafe,, seafood sophisticated traditional tapas cafe,R
14/02/2014,83599,Foxley Bowling Club,3,3,Restaurant/Cafe/Canteen,1,30 Carmyle Avenue,Glasgow,G32 8HU,17/02/2010,-4.161018,55.836801, deli cool family,RT
14/02/2014,48916,Framptons,3,2,Restaurant/Cafe/Canteen,1,1236 Maryhill Road,Glasgow, coffee tea family buffet world kids,14/01/2013,-4.28554381,55.88738381, coffee tea family buffet world kids,T
14/02/2014,15001,Frankie And Benny's,5,3,Restaurant/Cafe/Canteen,1,705 Provan Walk,Glasgow,G34 9DY,20/10/2013,-4.138074,55.871218, bar diner light meat traditional traditional,R
14/02/2014,129597,Frankie And Benny's,2,3,Restaurant/Cafe/Canteen,1,5 Springfield Quay,Glasgow,G5 8NP,24/04/2012,-4.274804,55.855303, spicy pub oysters contemporary unique,R
14/02/2014,23271,Frankie and Benny's,5,1,Restaurant/Cafe/Canteen,1,763 Barrhead Road,Glasgow,G53 6AG,30/10/2012,-4.342073,55.822898, healthy buffet pub sophisticated,RT
14/02/2014,126908,Fratelli Sarti,3,2,Restaurant/Cafe/Canteen,1,42 Renfield Street,Glasgow,G2 1NF,08/10/2013,-4.255482,55.862669, modern buffet cool modern bar buffet sophisticated healthy,RT
14/02/2014,581134,Friends Chinese Cafe,4,2,Restaurant/Cafe/Canteen,1,273 High Street,Glasgow,G4 0QS,05/09/2013,-4.23876,55.860907, tapas diner family healthy modern fastfood tapas world cafe,R
14/02/2014,607034,Frosoulla's,2,3,Restaurant/Cafe/Canteen,1,39 Sinclair Drive,Glasgow,G42 9PR,26/11/2013,-4.266867,55.826564, meat pizza coffee donuts curry tapas gourmet gourmet,RT
14/02/2014,427403,Fullarton Halls-Tollcross Masonic Lodge,1,3,Restaurant/Cafe/Canteen,1,25 Causewayside Street,Glasgow,G32 8LT,12/07/2012,-4.16974,55.84257, bar traditional sophisticated spicy,T
14/02/2014,25116,G and A McHarg Bakers,3,3,Restaurant/Cafe/Canteen,1,1493 Paisley Road West,Glasgow,G52 1SH,20/01/2012,-4.332153,55.846275, chicken sushi pizza cocktails bar world cocktails diner,T
